Author Name,Tweet,Friends,CreatedAt,Id,Favorite Count,Retweet Count,Company,Source
1800Gambler,"@DeBo321 $aapl u think china is going to sit back &amp; take this 25% tariff, lol trade war will kill everything, inflation will soar",106,2018-03-01T17:55:40Z,114697123,,,APPLE,StockTwits
George C,$aapl Next phones will be made of plastic to avoid tariffs,58,2018-03-01T17:55:28Z,114697085,1,,APPLE,StockTwits
The Options Insider,"Most Active Equity Options And Strikes For Midday March 1st   -  $AMD, $GE, $AAPL, $F, $FB, $BAC, $C 
http://www.theoptionsinsider.com/active-equity-options-strikes-midday-march-1st-amd-ge-aapl-f-fb-bac-c/",18139,2018-03-01T17:54:55Z,114696978,,,APPLE,StockTwits
Casey Gibson,$AAPL bought more here. Holding long,1,2018-03-01T17:54:38Z,114696918,,,APPLE,StockTwits
1800Gambler,"@onodelta $aapl wait until china tells apple their raising pricies ...TRADE WAR, lmao thank u mr.orange",106,2018-03-01T17:54:17Z,114696853,1,,APPLE,StockTwits
Rob C,$SPY I think too many here are young traders. Market drops 1% &amp; they think the world is ending. How will you ever make money? $AAPL $BAC,1707,2018-03-01T17:52:56Z,114696614,9,,APPLE,StockTwits
Daniel,"$AAPL 8 EMA sitting at $175.28, wonâ€™t be pretty if it breaks",3,2018-03-01T17:50:04Z,114696092,,,APPLE,StockTwits
Tbone,$AAPL Maybe for BTMFD nibbles July&#39;s maybe,288,2018-03-01T17:49:53Z,114696056,,,APPLE,StockTwits
Mike G,$AAPL,42,2018-03-01T17:49:40Z,114696023,,,APPLE,StockTwits
Rob C,$AAPL It&#39;s amazing to see anyone Sell this on Trumps Steel tariffs :o) I mean talk about weak-hands. Wow :o),1709,2018-03-01T17:49:19Z,114695954,,,APPLE,StockTwits
marketchameleon,Block Trades Screener 4 trade Ideas $SVXY $SPY $FXI $AMD $CMCSA $IWM $GM $WMT $AAPL $VXX $MU $CREE $TSLA $NVDA $TSLA https://marketchameleon.com/Screeners/OptionTrades,9518,2018-03-01T17:48:58Z,114695871,1,,APPLE,StockTwits
Mynor Scott Lopez,$AAPL Powell sucks!,19,2018-03-01T17:48:27Z,114695777,1,,APPLE,StockTwits
George C,"$FB $aapl Fall you bastard, gimme a fuckin deal!!!! ðŸ¤£ðŸ‘ðŸ’°ðŸ’°ðŸ’°",58,2018-03-01T17:48:24Z,114695763,,,APPLE,StockTwits
H K,"$AAPL Trump mentioned Samsung in his campaign. If he imposes tariff for tech, oh my",1,2018-03-01T17:48:19Z,114695747,,,APPLE,StockTwits
Mike G,$AAPL grabbing puts,42,2018-03-01T17:48:04Z,114695695,,,APPLE,StockTwits
Teresa,"$AAPL $SSNLF $OLED iPhone X Was Supposed to Start an OLED Boom. It&#39;s Not Working Out 
 
https://www.bloomberg.com/news/articles/2018-03-01/iphone-x-was-supposed-to-start-oled-boom-it-s-not-working-out",2187,2018-03-01T17:47:13Z,114695538,1,,APPLE,StockTwits
Rob C,$AAPL And if we&#39;re being honest most of the move here is just MM using the fear to scare the Call holders :o),1709,2018-03-01T17:46:42Z,114695449,2,,APPLE,StockTwits
Calvin Grinder,$AAPL joined at the hip again today,116,2018-03-01T17:46:29Z,114695400,1,,APPLE,StockTwits
David vandersall,$AAPL WS always Over reacts. Relax.,89,2018-03-01T17:45:24Z,114695191,4,,APPLE,StockTwits
Calvin Grinder,$AAPL hamana hamana hamana BLOCKED!,116,2018-03-01T17:45:20Z,114695174,,,APPLE,StockTwits
1800Gambler,@jiminsocal $spy $aapl yup and a trade war is never good for stocks...run longs,106,2018-03-01T17:44:42Z,114695070,,,APPLE,StockTwits
Rob C,$SPY Best way to make money in this Mrkt is to embrace &amp; use the Algo&#39;s &amp; Fear Selling. Don&#39;t trade on emotions $BABA $FB $AAPL $UPS $BAC,1707,2018-03-01T17:43:43Z,114694897,5,,APPLE,StockTwits
Jimmer,$AAPL China will retaliate against US trade war,28,2018-03-01T17:43:26Z,114694845,1,,APPLE,StockTwits
TradeSinner,I would not be long overnight us stocks with $DAX at this level $SPY $SPX $AAPL $AMZN,166,2018-03-01T17:42:57Z,114694763,3,,APPLE,StockTwits
Rob C,$SPY Trump talking tariffs so Market thinks we&#39;ll get a trade war &amp; over reacts. Again it&#39;s a BTD of things you want moment $AAPL $BABA $UPS,1709,2018-03-01T17:42:39Z,114694712,2,,APPLE,StockTwits
Jimmer,$AAPL Mark this day the beginning of trumps trade warðŸ‘ŽðŸ»ðŸ’°,28,2018-03-01T17:42:22Z,114694638,1,,APPLE,StockTwits
1800Gambler,@Michael5000 $aapl $spy TRADE WAR!!!!!!!!! GOOD NIGHT STOCKS LMAO,106,2018-03-01T17:41:28Z,114694487,1,,APPLE,StockTwits
TradeRead,$X very very BULLISH trump is adding tariffs on steel and talking to $X ceo right now. 50$ target coming $amzn $aapl $spy $tsla,35,2018-03-01T17:41:17Z,114694454,2,,APPLE,StockTwits
Mike G,$AAPL not looking good right now,42,2018-03-01T17:40:34Z,114694330,,,APPLE,StockTwits
mark d,"$AAPL Here comes they trade war, not good",97,2018-03-01T17:40:26Z,114694304,,,APPLE,StockTwits
TradeSquawk,$AAPL https://appleinsider.com/articles/18/03/01/new-rumor-again-claims-samsung-cutting-oled-shipments-because-of-unexpected-drop-in-iphone-x-orders,470,2018-03-01T17:39:50Z,114694188,,,APPLE,StockTwits
Joseph,"$AAPL weekly charts are still bullish, not worried about small hiccups in the #stockmarket. Weekly CCI: Buyers remain",967,2018-03-01T17:38:15Z,114693908,,,APPLE,StockTwits
Chris,"$AAPL thanks for creating discount yet again , fools",31,2018-03-01T17:37:08Z,114693693,,,APPLE,StockTwits
Joe,$AAPL watching is how you lose money. still price target in 190s.,4,2018-03-01T17:36:50Z,114693636,,,APPLE,StockTwits
andros28,$AAPL BTC those May 185 short calls that were a hedge.,9752,2018-03-01T17:36:03Z,114693493,,,APPLE,StockTwits
Russ,$AAPL dont like steady dump,62,2018-03-01T17:35:20Z,114693385,,,APPLE,StockTwits
George C,$AAPL Tariffs,58,2018-03-01T17:34:24Z,114693203,,,APPLE,StockTwits
TraderJoetoKnow,"$AAPL rejected- not good, see how we close but bearish if we close under",1790,2018-03-01T17:34:14Z,114693177,,,APPLE,StockTwits
Bobby,$AAPL what a juicy easy play. Bought 175 puts for Friday yesterday for .20. just closed em for .75....this thing ran up too much......,33,2018-03-01T17:34:14Z,114693174,,,APPLE,StockTwits
Blockchain Blowoff Capital LLC,$AAPL die you fetid turd,18077,2018-03-01T17:34:13Z,114693173,,,APPLE,StockTwits
JMar,$AAPL???  Hmmmmm...wonder how those old puts are doing???  LOL,1220,2018-03-01T17:33:58Z,114693132,,,APPLE,StockTwits
Linda johnston,$AAPL not doomed.,1,2018-03-01T17:33:47Z,114693086,,,APPLE,StockTwits
Jimmer,$AAPL Trump just announced trade War big tariffsðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ’°,28,2018-03-01T17:33:46Z,114693077,,,APPLE,StockTwits
1800Gambler,@BHusk $aapl $spy trade war!!!!!!!!!! goodnight stocks lmao,106,2018-03-01T17:33:31Z,114693021,,,APPLE,StockTwits
Bryan Husk,"$AAPL itâ€™s working ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚, 20%+ already!!!",110,2018-03-01T17:32:40Z,114692852,1,,APPLE,StockTwits
Dan Fedewa,$WMT This looks so much like $AAPL from last month. 20% down. It&#39;s gonna rip right up when it hits the bottom.,0,2018-03-01T17:31:54Z,114692690,3,,APPLE,StockTwits
Bobby,$AAPL thank you called it. Easy as fuck to see how hard it was propped up by an algo...get bent.,33,2018-03-01T17:31:46Z,114692663,,,APPLE,StockTwits
nick smith,$AAPL dipper,20455,2018-03-01T17:31:30Z,114692605,,,APPLE,StockTwits
George C,$AAPL Doomed,58,2018-03-01T17:31:18Z,114692566,,,APPLE,StockTwits
The Chartiste,"@andros28 there is something peculiar on short time frame charts like $AAPL and $SPY y-day, I haven&#39;t seen these bearish formations in years",9199,2018-03-01T17:31:08Z,114692532,,,APPLE,StockTwits
ZJohns,$AAPL yikes,19,2018-03-01T17:30:57Z,114692488,,,APPLE,StockTwits
Rob C,$SPY You can always tell when the HFT got beaten in the morning session by how hard they push &amp; sweep stops during WS Lunch $AAPL,1709,2018-03-01T17:30:53Z,114692458,1,,APPLE,StockTwits
andros28,"$AAPL LOD with VXAPL rising , 175 strikes on radar for Friday , Powell flip flops this week killing rally.",9752,2018-03-01T17:30:02Z,114692282,,,APPLE,StockTwits
Ike,"$AAPL Man! What&#39;s the deal with the markets last few days? 
I&#39;m out of town. Not tapped in. They seem struggling no significant reason (?)",65,2018-03-01T17:29:58Z,114692267,,,APPLE,StockTwits
B C,$AAPL $BAC $C $GOOG $FB $MSFT $IBM business class of the future are going to ask why no dilution at all time high valuation &amp; interest rate.,55,2018-03-01T17:29:01Z,114692073,,,APPLE,StockTwits
Bobby,$AAPL what idiot is buying at these ridiculous high levels...stop propping it up Jesus.,33,2018-03-01T17:27:47Z,114691789,,,APPLE,StockTwits
Buford T Justice,"$AAPL  THEY ARE holding on Nice....Ferro Corp.
FOE22.87
 1.48       (6.90%)  WOW",3,2018-03-01T17:27:27Z,114691721,,,APPLE,StockTwits
ChartMill,$AAPL&#39;s Profit Margin of 21.12% is amongst the best returns of the industry. $AAPL outperforms 92% of its indus ... https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=FA&amp;utm_content=PROFITABILITY&amp;utm_campaign=social_tracking#/AAPL?r=fa&amp;key=bb853040-a4ac-41c6-b549-d218d2f21b32,6293,2018-03-01T17:27:04Z,114691651,,,APPLE,StockTwits
Troy Bombardia,"Trade: Short $XLU  
https://t.co/vFNruTHMUD  
Positions: long $SPY $XLY $XLK $XLE $XLI $IWM, short $NFLX $VXX $XLF $GOOG $DIA $FB $AAPL",713,2018-03-01T17:25:21Z,114691326,1,,APPLE,StockTwits
Kevin Cook,$AMZN $GOOGL $AAPL $FB $MSFT,71139,2018-03-01T17:25:19Z,114691321,,,APPLE,StockTwits
B C,"$AAPL $MSFT $GOOG $FB $CRM $NFLX buybacks?! at these valuations, companies should be selling stocks, and buy bonds.",55,2018-03-01T17:24:58Z,114691246,,,APPLE,StockTwits
Rob C,$SPY $AAPL Nothing has changed. Day Traders making some cash &amp; weak-hands getting flushed. Look for bargains to Bounce $BABA $FB $AMZN  $BAC,1709,2018-03-01T17:24:46Z,114691213,2,,APPLE,StockTwits
rob,"$AAPL https://9to5mac.com/2018/02/28/march1nraboycott-nra-boycott/ 
 
APPLE Being Boycotted",2,2018-03-01T17:24:27Z,114691153,,,APPLE,StockTwits
scott,$AAPL Leading the troops south.....,54,2018-03-01T17:23:47Z,114691032,1,,APPLE,StockTwits
The Chartiste,$AAPL 2h,9199,2018-03-01T17:23:26Z,114690965,1,,APPLE,StockTwits
JMar,$FB and $AAPL under more pressures!  Yikes!  $$$$$$$,1220,2018-03-01T17:21:24Z,114690614,1,,APPLE,StockTwits
Marco Ashraf,$AAPL dump will start now to $172,0,2018-03-01T17:20:11Z,114690374,1,,APPLE,StockTwits
Joe,$AAPL zzzzz up early tanks at the end everyday,4,2018-03-01T17:20:08Z,114690365,,,APPLE,StockTwits
TradeRead,$M price target raised to 42. Beat earnings. Powell rate hike caused price to drop but def BULLISH on this will take off $amzn $fb $aapl,35,2018-03-01T17:20:06Z,114690357,1,,APPLE,StockTwits
Jim,"Inflation worseâ˜¡ on 1 year
Fed to catchupâ˜¡ tightening
markets rollover &lt;50dma or 100dma 
Tech now rolling ðŸ”»
$fb
$amzn
$aapl
$goog &lt;50dma",2311,2018-03-01T17:20:06Z,114690356,,,APPLE,StockTwits
Bobby,$AAPL bout time...let it fall you manipulating cucks. Such an ridiculous job keeping this green today,33,2018-03-01T17:20:05Z,114690355,,,APPLE,StockTwits
Chris,"$AAPL Iâ€™m back to bull , this is your daily gift , Iï¸ was right yesterday , right again today",31,2018-03-01T17:19:26Z,114690227,,,APPLE,StockTwits
The Chartiste,$AAPL ok ..let&#39;s do a small jump of the ledge,9199,2018-03-01T17:18:28Z,114690062,,,APPLE,StockTwits
Stephen Salerno,$AAPL Inflation is 1.7% and this latest Fed Clown is talking rate hikes? GTFOUSA! They will raise 2X and 3X is a stretch and 4X is a laugher,10,2018-03-01T17:15:24Z,114689462,,,APPLE,StockTwits
Profit Taker,$AAPL strong support@177.60 - 177.70,55,2018-03-01T17:14:21Z,114689272,,,APPLE,StockTwits
Ro Patel,According to CFO $NFLX will have ~700 new original shows &amp; movies in 2018. #WhoNeedsCable #BingWatching - $TWC $CMCSA $T $VZ $AAPL $GOOG,35548,2018-03-01T17:14:04Z,114689219,,,APPLE,StockTwits
jorge fridman,$AAPL better to begin red and finish green. lets  fck some shorts,4,2018-03-01T17:12:12Z,114688857,1,,APPLE,StockTwits
Satnam,$AAOI China or ðŸ‡¹ðŸ‡¼ will ask them to build facilities with affiliations! And the war between AWS and Azure with $AApl and $FNSR lurking! Wow,12,2018-03-01T17:10:47Z,114688591,1,,APPLE,StockTwits
ZJohns,"$SPY banks headed to lower lows, $AAPL leading tech down",19,2018-03-01T17:08:47Z,114688218,2,,APPLE,StockTwits
B C,"$AAPL $BAC no wage &quot;inflation&quot; means 4 rate hike, if wage goes up, 5 rate hike? 6 rate hike?",55,2018-03-01T17:07:58Z,114688054,,,APPLE,StockTwits
Rob C,$SPY Powell done. I saw nothing for the Bears to use. Lets just move on now $AAPL $AMZN $FB $BABA $UPS $BAC,1709,2018-03-01T17:07:04Z,114687877,12,,APPLE,StockTwits
Opricot,$AAPL EXP:3/2/2018|MaxPain:175.00|HighPutOI:175.00(15506)|HighCallOI:180.00(23839) http://www.opricot.com/ticker/aapl/optiongraphs,48,2018-03-01T17:05:25Z,114687537,,,APPLE,StockTwits
NVDA,$NVDA $AAPL $FB $BABA market canâ€™t decide which way to go!! Lol!!,95,2018-03-01T17:01:42Z,114686845,2,,APPLE,StockTwits
bobotheclown,$AAPL Flagging for that huge run here,4,2018-03-01T17:00:22Z,114686602,1,,APPLE,StockTwits
makisupa488,$AAPL $SPY $QQQ read between the lines in this testimony....ugly outlook for the United States,12,2018-03-01T16:59:49Z,114686515,3,,APPLE,StockTwits
Mikenosrat,$AAPL be ready for take off,11,2018-03-01T16:59:03Z,114686378,1,,APPLE,StockTwits
Robin,$AAPL $BABA $FB $UVXY $SPY market acting like,89,2018-03-01T16:56:48Z,114685915,10,,APPLE,StockTwits
Clark Joseph Kent,Voice shopping may hit $40 billion by 2022 in the U.S. alone  $AMZN $GOOGL $AAPL $FB $MSFT http://bit.ly/2oz7AF0,82025,2018-03-01T16:55:29Z,114685643,1,,APPLE,StockTwits
JMar,$VXX slipping...  $FB and $AAPL gaining new investors...  hmmmm...will the calls pay off as some expect??,1220,2018-03-01T16:55:25Z,114685623,,,APPLE,StockTwits
Profit Taker,$AAPL skyrocket mode,55,2018-03-01T16:55:19Z,114685586,2,,APPLE,StockTwits
Rob C,$SPY When it feels this hard to try &amp; keep it lower its a sign that Bears are on the wrong side of the trade $AAPL $BABA $AMZN $FB $UPS $BAC,1709,2018-03-01T16:54:39Z,114685448,6,,APPLE,StockTwits
David,$AAPL   a weak buy $http://bit.ly/2rWH7W1,4,2018-03-01T16:52:34Z,114685034,,,APPLE,StockTwits
Joseph,$AAPL captured 87% of global smartphone industry profits in December quarter. #techstocks #AAPL,967,2018-03-01T16:51:59Z,114684905,,,APPLE,StockTwits
bobotheclown,"$AAPL Leverage yourselves, soon we rally to 190!!!!!",4,2018-03-01T16:51:11Z,114684763,1,,APPLE,StockTwits
JMar,$FB and $AAPL could become TRAINS???  Again??  Maybe!,1220,2018-03-01T16:47:20Z,114683880,,,APPLE,StockTwits
Warren Kalunji,$AAPL $INTC $FB $BABA I hope you all took advantage of the dip this morning...My shopping cart is full...lol!,8,2018-03-01T16:45:47Z,114683564,2,,APPLE,StockTwits
Profit Taker,$AAPL short it if you can roflmao,55,2018-03-01T16:45:34Z,114683507,1,,APPLE,StockTwits
Bryan Husk,"$AAPL I see $158 coming, honestly dude! ðŸ¤‘ðŸ™ðŸ˜‰ðŸ™„",110,2018-03-01T16:44:32Z,114683293,,,APPLE,StockTwits
Russ,$AAPL So far it seems global events have no impact on US economy...any selloffs are buying opps! $$$$$$$$$$$$$$$$$$$,62,2018-03-01T16:42:36Z,114682882,,,APPLE,StockTwits
Bobby,$AAPL amazing prop job to keep this green... Someone with deep pockets really don&#39;t a their contacts called up,33,2018-03-01T16:41:52Z,114682739,,,APPLE,StockTwits
Rob C,$SPY Bears have nothing left. Powell will finish up soon &amp; all the Data says March is a Bull Run month $AAPL $BABA $FB $AMZN $BAC $UPS,1709,2018-03-01T16:41:42Z,114682706,9,,APPLE,StockTwits
Jim,"$aapl $mu
Inflationâ˜¡worse in 1year  
Fed must fight
Fed tightening pulling markets into retest
SP500 Dow &lt;50dma
Rut &lt; 100dma
$nvdaðŸ”»2.1%",2310,2018-03-01T16:41:28Z,114682659,1,,APPLE,StockTwits
Russ,$AAPL Economy is doing very well! $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,62,2018-03-01T16:39:31Z,114682246,2,,APPLE,StockTwits
Russ,$AAPL You don&#39;t want to be left behind...economic data speaks for itself! $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,62,2018-03-01T16:37:11Z,114681721,2,,APPLE,StockTwits
TraderJoetoKnow,$AAPL 180 weeklies will double quick if we ramp back up on spy  .40-50cc low range now. AAPL needs back over 178.50,1789,2018-03-01T16:35:39Z,114681376,,,APPLE,StockTwits
TradeKast,$AAPL Got my sell alert but no confirmation yet. Looking for 176 by tomorrow if confirmed,14,2018-03-01T16:32:30Z,114680743,1,,APPLE,StockTwits
J Todd Nichols,$AAPL 200 MA on the Hourly chart turning upward for the first time since January 29. Red line.,20,2018-03-01T16:30:27Z,114680270,,,APPLE,StockTwits
Jimmer,$AAPL trumps threat of tariffs is certainly not going to help stock marketðŸ‘ŽðŸ»,28,2018-03-01T16:30:17Z,114680229,,,APPLE,StockTwits
Patrick Seitz,Apple Grabs Lead In Wearable Devices As Fitbit&#39;s Share Fades http://ow.ly/rn5R30iH8J1 $AAPL $GRMN $FIT,24,2018-03-01T16:24:33Z,114678930,,,APPLE,StockTwits
1800Gambler,"$spy $aapl $nflx $qqq must hold FANG up, will not let it fall, FANG go down does not compute, must get everyone in LMAO F&#39;kn algos",106,2018-03-01T16:22:34Z,114678511,1,,APPLE,StockTwits
Bryan Husk,"$AAPL Okay, I bet on puts, letâ€™s find out!",110,2018-03-01T16:21:53Z,114678365,4,,APPLE,StockTwits
Daniel Berry,$AAPL Why are people so bearish on $AAPL at this level and chart?,27,2018-03-01T16:21:02Z,114678152,,,APPLE,StockTwits
Estimize,"Estimize revenue expectations are 2.37% higher than that of Wall Street for $AAPL Q2 [Reporting 05/01 AMC]
http://www.estimize.com/intro/aapl?chart=change-over-time&amp;metric_name=revenue&amp;utm_content=AAPL&amp;utm_medium=revenue_difference&amp;utm_source=stocktwits",4322,2018-03-01T16:20:25Z,114678019,,,APPLE,StockTwits
Bryan Husk,$AAPL why people are so bullish on $AAPL at this level and chart? ðŸ™„,110,2018-03-01T16:19:49Z,114677902,,,APPLE,StockTwits
Russ,"$AAPL  Powell is upbeat about the health of the financial system, calling it &quot;quite healthy.&quot;",62,2018-03-01T16:16:57Z,114677270,1,,APPLE,StockTwits
"Przemyslaw Radomski, CFA","Dark Cloud Covers Blue Chip Stocks 
 
$SPY $NDX $DJIA $AAPL $AMZN  
 
https://www.sunshineprofits.com/gold-silver/free-alerts/dark-cloud-covers-blue-chip-stocks/",26815,2018-03-01T16:15:38Z,114676968,1,,APPLE,StockTwits
Ed Bajet,$AAPL build up higher on the big V chart formation! Buy more and hold! Progressive path to 185 193 200 225! Go bulls!!!,3,2018-03-01T16:11:44Z,114676194,,,APPLE,StockTwits
Jim,"$compq $ndx $soxx $qqq  $soxl
MACD rolling overðŸ”»
$mu $aapl stochasticðŸ”» in early bear crossâŒ",2310,2018-03-01T16:11:10Z,114676090,1,,APPLE,StockTwits
JayPats,$AAPL we just need to wait til the end of this Powell testimony I suspect.,22,2018-03-01T16:08:53Z,114675615,,,APPLE,StockTwits
David Zheng,$AAPL might end red o well still doing better compare to rest of the market,0,2018-03-01T16:05:37Z,114674864,,,APPLE,StockTwits
Opricot,$AAPL EXP:3/2/2018|MaxPain:175.00|HighPutOI:175.00(15506)|HighCallOI:180.00(23839) http://www.opricot.com/ticker/aapl/optiongraphs,48,2018-03-01T16:05:26Z,114674806,,,APPLE,StockTwits
Tom Barreto,"$AAPL Is anybody else here getting tired of the same shit pattern everyday? Put a strap on ball gag on Powell already. Trump, shut him up!",3,2018-03-01T16:05:19Z,114674761,2,,APPLE,StockTwits
Rob C,$SPY Just let EU close &amp; we&#39;ll get back to Business. Nothing at all is Bearish about this Mrkt now $AMZN $AAPL $BABA $FB $BAC $UPS,1709,2018-03-01T16:03:47Z,114674415,9,,APPLE,StockTwits
Christopher Wild,$AAPL head and shoulders,22,2018-03-01T16:03:16Z,114674312,1,,APPLE,StockTwits
CrowdThnk,$AAPL Long-standing bullish portfolio holdings reversing course as sellers overwhelm buyers:  https://crowdthnk.com/stocks/AAPL,19,2018-03-01T16:02:59Z,114674253,,,APPLE,StockTwits
Troy Terveer,$AAPL double top,0,2018-03-01T16:02:36Z,114674173,1,,APPLE,StockTwits
Tbone,$AAPL Shorts can have chump change I am in for the big dollars calls leaps!!,288,2018-03-01T16:01:40Z,114674004,2,,APPLE,StockTwits
Russ,"$AAPL   
Apple led market in 2017 wearable shipments, says IDC     https://www.marketwatch.com/story/apple-led-market-in-2017-wearable-shipments-says-idc-2018-03-01",62,2018-03-01T16:01:36Z,114673991,1,,APPLE,StockTwits
Troy Terveer,$AAPL,0,2018-03-01T16:01:14Z,114673905,,,APPLE,StockTwits
al,"$WMT, $SQ, $IMUC, $BPMX. $AAPL  taking advantage of the lower prices for accumulation. I believe these will all be big winners. BULLISH",6,2018-03-01T16:00:00Z,114673547,4,,APPLE,StockTwits
